"customer_id","customer_name","customer_segment","order_id","order_date","shipping_city","shipping_state","shipping_country","shipping_region","shipping_postal_code","shipping_mode","shipping_date","order_details_id","quantity","order_discount","order_profits","order_profit_ratio","order_sales","product_id","product_name","product_category","product_subcategory","product_manufacturer"
"453","Laurel Elliston","Consumer","CA-2016-131779","2016-06-12 00:00:00","Newark","Delaware","United States","East","19711","Standard Class","2016-06-17 00:00:00","2549","5","0","5","0.17","30","1263","Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H","Office Supplies","Storage","Other"
"24","Alice McCarthy","Corporate","CA-2018-109701","2018-12-02 00:00:00","Los Angeles","California","United States","West","90032","Same Day","2018-12-03 00:00:00","6000","2","0","5","0.49","11","1655","Wirebound Message Book, 4 per Page","Office Supplies","Paper","Wirebound"
"111","Brian Stugart","Consumer","CA-2017-101791","2017-05-27 00:00:00","Chicago","Illinois","United States","Central","60623","Standard Class","2017-05-31 00:00:00","3532","3","0.6","-33","-1.33","25","19","36X48 HARDFLOOR CHAIRMAT","Furniture","Furnishings","Other"
"452","Laurel Beltran","Home Office","US-2017-157490","2017-10-06 00:00:00","Pueblo","Colorado","United States","West","81001","First Class","2017-10-07 00:00:00","9347","4","0.7","-15","-0.83","18","1338","Recycled Easel Ring Binders","Office Supplies","Binders","Other"
"456","Lela Donovan","Corporate","CA-2017-152331","2017-06-26 00:00:00","Chicago","Illinois","United States","Central","60653","Standard Class","2017-06-30 00:00:00","5026","3","0.2","0","0.09","5","1125","Newell 311","Office Supplies","Art","Newell"
"675","Saphhira Shifley","Corporate","CA-2018-164756","2018-09-18 00:00:00","Columbus","Georgia","United States","South","31907","Standard Class","2018-09-22 00:00:00","8127","4","0","7","0.34","20","1054","Master Caster Door Stop, Gray","Furniture","Furnishings","Master Caster"
"222","Denise Monton","Corporate","CA-2017-114482","2017-11-21 00:00:00","Des Moines","Iowa","United States","Central","50315","Second Class","2017-11-25 00:00:00","3909","7","0","20","0.49","40","1786","Xerox 1987","Office Supplies","Paper","Xerox"
"635","Rick Wilson","Corporate","CA-2018-128041","2018-09-01 00:00:00","Seattle","Washington","United States","West","98103","Same Day","2018-09-01 00:00:00","6735","4","0","104","0.33","315","855","Honeywell Quietcare HEPA Air Cleaner","Office Supplies","Appliances","Honeywell"
"5","Adam Hart","Corporate","CA-2017-144015","2017-06-26 00:00:00","Los Angeles","California","United States","West","90036","Same Day","2017-06-26 00:00:00","4766","5","0","9","0.5","18","1216","OIC Binder Clips","Office Supplies","Fasteners","Other"
"664","Sally Hughsby","Corporate","US-2017-115441","2017-07-25 00:00:00","Milwaukee","Wisconsin","United States","Central","53209","Second Class","2017-07-28 00:00:00","9077","4","0","97","0.24","404","1213","Office Star Flex Back Scooter Chair with Aluminum Finish Frame","Furniture","Chairs","Office Star"
"762","Tonja Turnell","Home Office","CA-2018-141439","2018-11-26 00:00:00","Richmond","Indiana","United States","Central","47374","Standard Class","2018-12-01 00:00:00","7258","2","0","10","0.36","27","499","DAX Wood Document Frame","Furniture","Furnishings","DAX"
"293","Gary Hansen","Home Office","CA-2015-114125","2015-07-09 00:00:00","Los Angeles","California","United States","West","90049","Standard Class","2015-07-13 00:00:00","368","6","0.2","14","0.34","42","1647","Wilson Jones Leather-Like Binders with DublLock Round Rings","Office Supplies","Binders","Wilson Jones"
"132","Carol Triggs","Consumer","CA-2015-166086","2015-05-07 00:00:00","Lawrence","Massachusetts","United States","East","1841","Standard Class","2015-05-12 00:00:00","1570","3","0","8","0.49","16","59","Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""","Office Supplies","Binders","Acco"
"300","George Ashbrook","Consumer","CA-2016-155306","2016-04-17 00:00:00","San Francisco","California","United States","West","94122","Standard Class","2016-04-21 00:00:00","3145","3","0","129","0.4","323","1282","Plantronics S12 Corded Telephone Headset System","Technology","Accessories","Plantronics"
"327","Helen Andreada","Consumer","CA-2015-157924","2015-10-11 00:00:00","Pasadena","California","United States","West","91104","First Class","2015-10-13 00:00:00","1390","4","0","8","0.26","32","935","Iris Project Case","Office Supplies","Storage","Iris"
"515","Max Jones","Consumer","CA-2016-101868","2016-06-09 00:00:00","Miami","Florida","United States","South","33178","Standard Class","2016-06-16 00:00:00","1719","5","0.7","-43","-0.67","64","782","Green Canvas Binder for 8-1/2"" x 14"" Sheets","Office Supplies","Binders","Other"
"520","Meg Tillman","Consumer","US-2018-146906","2018-03-13 00:00:00","New York City","New York","United States","East","10011","Standard Class","2018-03-17 00:00:00","9819","2","0","75","0.25","300","1244","Panasonic KX T7736-B Digital phone","Technology","Phones","Panasonic"
"386","John Grady","Corporate","CA-2018-167899","2018-05-21 00:00:00","Auburn","New York","United States","East","13021","Standard Class","2018-05-26 00:00:00","8240","5","0","73","0.14","520","1044","Luxo Professional Magnifying Clamp-On Fluorescent Lamps","Furniture","Furnishings","Luxo"
"749","Tim Brockman","Consumer","US-2017-166660","2017-01-30 00:00:00","Seattle","Washington","United States","West","98103","Second Class","2017-02-01 00:00:00","9398","1","0","8","0.16","49","1189","O'Sullivan 2-Shelf Heavy-Duty Bookcases","Furniture","Bookcases","O'Sullivan"
"680","Sarah Jordon","Consumer","CA-2018-100615","2018-04-20 00:00:00","Chicago","Illinois","United States","Central","60653","Standard Class","2018-04-24 00:00:00","5638","3","0.3","-18","-0.06","317","529","DMI Arturo Collection Mission-style Design Wood Chair","Furniture","Chairs","DMI"
"644","Robert Marley","Home Office","CA-2018-145219","2018-12-24 00:00:00","Los Angeles","California","United States","West","90049","First Class","2018-12-25 00:00:00","7421","6","0.2","1008","0.35","2880","798","Hewlett Packard LaserJet 3310 Copier","Technology","Copiers","Hewlett-Packard"
"204","Dave Hallsten","Corporate","CA-2016-159534","2016-03-20 00:00:00","New York City","New York","United States","East","10035","First Class","2016-03-23 00:00:00","3239","1","0","12","0.5","24","1341","Recycled Interoffice Envelopes with String and Button Closure, 10 x 13","Office Supplies","Envelopes","Other"
"457","Lena Cacioppo","Consumer","CA-2017-111283","2017-02-28 00:00:00","Newark","Ohio","United States","East","43055","Standard Class","2017-03-04 00:00:00","3798","7","0.2","8","0.08","111","1156","Newell 34","Office Supplies","Art","Newell"
"208","David Flashing","Consumer","CA-2017-168032","2017-01-30 00:00:00","Rockford","Illinois","United States","Central","61107","Standard Class","2017-02-03 00:00:00","5524","3","0.5","-538","-0.86","626","367","Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables","Furniture","Tables","Bretford"
"225","Dennis Pardue","Home Office","CA-2017-138478","2017-10-21 00:00:00","North Las Vegas","Nevada","United States","West","89031","Second Class","2017-10-26 00:00:00","4610","6","0","18","0.49","36","1724","Xerox 193","Office Supplies","Paper","Xerox"
"514","Max Engle","Consumer","US-2017-123470","2017-08-15 00:00:00","Aurora","Colorado","United States","West","80013","Standard Class","2017-08-21 00:00:00","9119","3","0.7","-14","-0.73","19","1310","Premium Transparent Presentation Covers by GBC","Office Supplies","Binders","Other"
"221","Denise Leinenbach","Consumer","US-2015-130358","2015-06-23 00:00:00","Concord","North Carolina","United States","South","28027","First Class","2015-06-26 00:00:00","8444","9","0.2","2","0.09","20","1305","Prang Drawing Pencil Set","Office Supplies","Art","Prang"
"142","Charles Crestani","Consumer","CA-2017-130078","2017-08-08 00:00:00","Oklahoma City","Oklahoma","United States","Central","73120","Standard Class","2017-08-14 00:00:00","4373","2","0","5","0.45","11","1751","Xerox 1954","Office Supplies","Paper","Xerox"
"244","Duane Huffman","Home Office","CA-2015-156244","2015-08-12 00:00:00","Miami","Florida","United States","South","33180","Standard Class","2015-08-16 00:00:00","1350","2","0.2","-1","-0.19","6","63","Acco Side-Punched Conventional Columnar Pads","Office Supplies","Supplies","Acco"
"388","John Lee","Consumer","US-2018-167920","2018-12-09 00:00:00","Richmond","Kentucky","United States","South","40475","Second Class","2018-12-12 00:00:00","9988","2","0","630","0.45","1400","400","Canon Imageclass D680 Copier / Fax","Technology","Copiers","Canon"
"539","Mick Crebagga","Consumer","CA-2016-168809","2016-08-25 00:00:00","Houston","Texas","United States","Central","77041","Same Day","2016-08-25 00:00:00","3448","2","0.6","-17","-0.83","20","564","Eldon Executive Woodline II Desk Accessories, Mahogany","Furniture","Furnishings","Eldon"
"409","Justin Deggeller","Corporate","CA-2015-119144","2015-11-16 00:00:00","Los Angeles","California","United States","West","90008","First Class","2015-11-18 00:00:00","488","3","0.15","25","0.08","306","379","Bush Andora Bookcase, Maple/Graphite Gray Finish","Furniture","Bookcases","Bush"
"464","Lindsay Shagiari","Home Office","US-2017-125969","2017-11-06 00:00:00","Los Angeles","California","United States","West","90004","Second Class","2017-11-10 00:00:00","9138","2","0.2","-9","-0.11","81","769","Global Task Chair, Black","Furniture","Chairs","Global"
"757","Todd Sumrall","Corporate","CA-2015-101931","2015-10-28 00:00:00","Los Angeles","California","United States","West","90049","First Class","2015-10-31 00:00:00","56","2","0","0","0.01","6","1445","Serrated Blade or Curved Handle Hand Letter Openers","Office Supplies","Supplies","Other"
"723","Sung Pak","Corporate","CA-2018-160017","2018-09-28 00:00:00","Jacksonville","Florida","United States","South","32216","Standard Class","2018-10-02 00:00:00","7937","2","0.2","4","0.35","10","1825","Xerox 220","Office Supplies","Paper","Xerox"
"110","Brian Moss","Corporate","CA-2018-102519","2018-11-27 00:00:00","Milwaukee","Wisconsin","United States","Central","53209","First Class","2018-11-29 00:00:00","5718","9","0","56","0.39","144","1081","Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive","Technology","Accessories","Memorex"
"57","Arianne Irving","Consumer","CA-2018-116855","2018-12-17 00:00:00","Chesapeake","Virginia","United States","South","23320","Standard Class","2018-12-21 00:00:00","6220","5","0","81","0.16","505","850","Hon Valutask Swivel Chairs","Furniture","Chairs","Hon"
"483","Magdelene Morse","Consumer","CA-2018-166142","2018-07-15 00:00:00","Wilmington","Delaware","United States","East","19805","Standard Class","2018-07-19 00:00:00","8174","3","0.3","-49","-0.16","310","820","Hon 2111 Invitation Series Straight Table","Furniture","Tables","Hon"
"516","Max Ludwig","Home Office","CA-2018-140242","2018-05-06 00:00:00","Chicago","Illinois","United States","Central","60623","Standard Class","2018-05-11 00:00:00","7197","7","0.2","77","0.19","409","922","Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB","Technology","Accessories","Imation"
"683","Scott Cohen","Corporate","CA-2018-107132","2018-06-26 00:00:00","New York City","New York","United States","East","10009","Standard Class","2018-06-30 00:00:00","5907","4","0","214","0.3","714","866","Hot File 7-Pocket, Floor Stand","Office Supplies","Storage","Other"
"385","John Dryer","Consumer","CA-2018-143294","2018-06-02 00:00:00","Houston","Texas","United States","Central","77070","Standard Class","2018-06-08 00:00:00","7339","2","0.2","4","0.35","11","1775","Xerox 1977","Office Supplies","Paper","Xerox"
"344","James Lanier","Home Office","CA-2018-128734","2018-12-24 00:00:00","Chandler","Arizona","United States","West","85224","Standard Class","2018-12-31 00:00:00","6762","3","0.2","105","0.13","842","760","Global Leather Executive Chair","Furniture","Chairs","Global"
"462","Linda Southworth","Corporate","CA-2017-114727","2017-07-18 00:00:00","Denver","Colorado","United States","West","80219","Standard Class","2017-07-24 00:00:00","3924","3","0.2","41","0.08","544","837","Hon GuestStacker Chair","Furniture","Chairs","Hon"
"523","Michael Dominguez","Corporate","CA-2018-154410","2018-10-21 00:00:00","Indianapolis","Indiana","United States","Central","46203","First Class","2018-10-24 00:00:00","7743","8","0","9","0.01","909","1373","SAFCO Boltless Steel Shelving","Office Supplies","Storage","SAFCO"
"141","Chad Sievert","Consumer","CA-2015-118962","2015-08-05 00:00:00","Los Angeles","California","United States","West","90004","Standard Class","2015-08-09 00:00:00","480","2","0","53","0.48","111","1706","Xerox 1913","Office Supplies","Paper","Xerox"
"468","Lisa Ryan","Corporate","CA-2017-143406","2017-09-26 00:00:00","Houston","Texas","United States","Central","77041","Standard Class","2017-09-30 00:00:00","4749","5","0.3","-136","-0.3","455","807","High-Back Leather Manager's Chair","Furniture","Chairs","Other"
"213","Dean Braden","Consumer","CA-2017-122448","2017-06-09 00:00:00","San Francisco","California","United States","West","94109","Standard Class","2017-06-14 00:00:00","4125","3","0.2","14","0.11","122","747","Global Deluxe Stacking Chair, Gray","Furniture","Chairs","Global"
"777","Valerie Mitchum","Home Office","CA-2015-165806","2015-04-07 00:00:00","Marietta","Georgia","United States","South","30062","Same Day","2015-04-07 00:00:00","1565","3","0","50","0.25","201","1335","RCA Visys Integrated PBX 8-Line Router","Technology","Phones","RCA"
"141","Chad Sievert","Consumer","CA-2015-118962","2015-08-05 00:00:00","Los Angeles","California","United States","West","90004","Standard Class","2015-08-09 00:00:00","479","3","0","10","0.47","21","94","Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”","Office Supplies","Paper","Adams"
"133","Caroline Jumper","Consumer","CA-2017-128818","2017-05-07 00:00:00","New York City","New York","United States","East","10009","Standard Class","2017-05-11 00:00:00","4320","5","0","22","0.11","200","1410","SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card","Technology","Accessories","SanDisk"
"414","Kalyca Meade","Corporate","CA-2016-108665","2016-07-06 00:00:00","New York City","New York","United States","East","10011","Standard Class","2016-07-10 00:00:00","1896","3","0","64","0.41","156","869","Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock","Furniture","Furnishings","Howard Miller"
"651","Rose O'Brian","Consumer","CA-2018-150266","2018-11-25 00:00:00","Houston","Texas","United States","Central","77070","Standard Class","2018-11-30 00:00:00","7594","5","0.3","-24","-0.03","854","832","Hon Deluxe Fabric Upholstered Stacking Chairs","Furniture","Chairs","Hon"
"519","Meg O'Connel","Home Office","US-2018-106663","2018-06-09 00:00:00","Chicago","Illinois","United States","Central","60653","Standard Class","2018-06-13 00:00:00","9492","1","0.5","-72","-0.66","109","427","Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base","Furniture","Tables","Chromcraft"
"713","Steve Nguyen","Home Office","US-2015-154879","2015-05-06 00:00:00","Los Angeles","California","United States","West","90004","Standard Class","2015-05-11 00:00:00","8558","2","0","3","0.47","6","1506","Staple-on labels","Office Supplies","Labels","Staple-on labels"
"58","Art Ferguson","Consumer","CA-2017-146934","2017-05-22 00:00:00","Passaic","New Jersey","United States","East","7055","Standard Class","2017-05-27 00:00:00","4887","6","0","13","0.48","27","128","Ampad #10 Peel & Seel Holiday Envelopes","Office Supplies","Envelopes","Ampad"
